Date,Particular,Thickness,Voucher No.,Quantity,Weight Per Piece,Weight,Rate,Value
2023-06-14,5.50MM DWR,5.5,A132,6,12.32,73.92,756.84,4541
2023-06-14,17MM DWR,17.0,A132,2,38.080000000000005,76.16000000000001,2091.4,4183
2023-06-14,11MM DWR,11.0,A132,10,24.64,246.4,1421.07,14211
2023-06-14,3.30MM DWR,3.3,A133,2,7.392,14.784,479.03,958
2023-06-14,11MM DIR,11.0,A138,1,24.64,24.64,1081.43,1081
2023-06-14,18MM HDHMR,18.0,A131,4,40.32000000000001,161.28000000000003,3040.0,12160
2023-06-15,3.30MM DWR,3.3,A142,10,7.392,73.92,479.03,4790
2023-06-15,3.30MM DWR,3.3,A143,25,7.392,184.8,432.57,10814
2023-06-15,3.30MM DWR,3.3,A144,1,7.392,7.392,512.0,512
2023-06-16,3.30MM DWR,3.3,A147,10,7.392,73.92,479.03,4790
2023-06-16,7.50MM DWR,7.5,A147,11,16.8,184.8,975.69,10733
2023-06-16,3.30MM DWR,3.3,A148,10,7.392,73.92,479.03,4790
2023-06-17,3.30MM DWR,3.3,A155,3,7.392,22.176000000000002,512.0,1536
2023-06-17,17MM DWR,17.0,A156,2,38.080000000000005,76.16000000000001,2069.93,4140
2023-06-17,17MM DIR,17.0,A159,1,38.080000000000005,38.080000000000005,1642.17,1642
2023-06-17,11MM DIR,11.0,A159,1,24.64,24.64,1115.07,1115
2023-06-17,17MM DWR,17.0,A160,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-06-17,5.50MM DWR,5.5,A162,30,12.32,369.6,772.22,23167
2023-06-17,5.50MM DIR,5.5,A162,10,12.32,123.2,594.38,5944
2023-06-17,7.50MM DIR,7.5,A162,10,16.8,168.0,749.79,7498
2023-06-17,17MM DIR,17.0,A162,10,38.080000000000005,380.80000000000007,1642.17,16422
2023-06-18,5.50MM DWR,5.5,A163,70,12.32,862.4,772.21,54055
2023-06-19,5.50MM DWR,5.5,A164,10,12.32,123.2,772.22,7722
2023-06-19,11MM DWR,11.0,A165,6,24.64,147.84,1449.91,8699
2023-06-19,3.30MM DWR,3.3,A165,2,7.392,14.784,479.03,958
2023-06-20,3.30MM DWR,3.3,A172,5,7.392,36.96,479.03,2395
2023-06-20,11MM DWR,11.0,A172,3,24.64,73.92,1449.91,4350
2023-06-20,11MM DWR,11.0,A173,4,24.64,98.56,1449.91,5800
2023-06-20,5.50MM DWR,5.5,A174,2,12.32,24.64,756.84,1514
2023-06-20,18MM HDHMR,18.0,A174,2,40.32000000000001,80.64000000000001,2885.73,5771
2023-06-20,3MM HDHMR,3.0,A175,8,6.720000000000001,53.760000000000005,517.75,4142
2023-06-20,12MM HDHMR,12.0,A176,6,26.880000000000003,161.28000000000003,1977.01,11862
2023-06-21,3.30MM DWR,3.3,A179,4,7.392,29.568,479.03,1916
2023-06-21,5.50MM DIR,5.5,A180,5,12.32,61.6,594.38,2972
2023-06-21,3.30MM DWR,3.3,A180,5,7.392,36.96,479.03,2395
2023-06-21,5.50MM DWR,5.5,A180,12,12.32,147.84,772.22,9267
2023-06-21,5.50MM DIR,5.5,A180,5,12.32,61.6,594.38,2972
2023-06-21,7.50MM DIR,7.5,A180,4,16.8,67.2,749.79,2999
2023-06-21,5.50MM DIR,5.5,A181,2,12.32,24.64,594.38,1189
2023-06-21,5.50MM DWR,5.5,A182,4,12.32,49.28,772.22,3089
2023-06-21,3.30MM DWR,3.3,A184,5,7.392,36.96,479.03,2395
2023-06-21,3.30MM DWR,3.3,A186,15,7.392,110.88000000000001,479.03,7185
2023-06-21,7.50MM DWR,7.5,A186,10,16.8,168.0,975.69,9757
2023-06-21,11MM DWR,11.0,A186,5,24.64,123.2,1449.91,7250
2023-06-22,3.30MM DWR,3.3,A191,6,7.392,44.352000000000004,479.03,2874
2023-06-22,3.30MM DWR,3.3,A195,10,7.392,73.92,478.4,4784
2023-06-22,17MM DWR,17.0,A197,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-06-22,3.30MM DIR,3.3,A198,1,7.392,7.392,368.49,368
2023-06-22,3.30MM DIR,3.3,A204,1,7.392,7.392,400.0,400
2023-06-22,12MM HDHMR,12.0,A199,6,26.880000000000003,161.28000000000003,1977.01,11862
2023-06-24,3.30MM DWR,3.3,A213,5,7.392,36.96,464.61,2323
2023-06-24,17MM DWR,17.0,A213,5,38.080000000000005,190.40000000000003,2069.93,10350
2023-06-24,7.50MM DWR,7.5,A215,15,16.8,252.0,975.69,14635
2023-06-24,11MM DWR,11.0,A217,1,24.64,24.64,1449.91,1450
2023-06-24,7.50MM DWR,7.5,A217,1,16.8,16.8,975.69,976
2023-06-24,5.50MM DWR,5.5,A217,2,12.32,24.64,772.22,1544
2023-06-24,3.30MM DWR,3.3,A217,1,7.392,7.392,479.03,479
2023-06-24,5.50MM HDHMR,5.5,A212,20,12.32,246.4,945.25,18905
2023-06-24,3MM HDHMR,3.0,A216,5,6.720000000000001,33.6,532.22,2661
2023-06-26,3.30MM DWR,3.3,A228,2,7.392,14.784,479.03,958
2023-06-26,3.30MM DWR,3.3,A231,12,7.392,88.70400000000001,479.03,5748
2023-06-26,3.30MM DIR,3.3,A231,4,7.392,29.568,368.5,1474
2023-06-26,3.30MM DWR,3.3,A231,1,7.392,7.392,479.0,479
2023-06-26,3.30MM DIR,3.3,A231,10,7.392,73.92,368.49,3685
2023-06-26,17MM DWR,17.0,A231,4,38.080000000000005,152.32000000000002,2134.02,8536
2023-06-26,11MM DWR,11.0,A232,49,24.64,1207.3600000000001,1473.94,72223
2023-06-26,17MM DWR,17.0,A232,3,38.080000000000005,114.24000000000001,2146.67,6440
2023-06-26,3.30MM DWR,3.3,A233,20,7.392,147.84,479.03,9581
2023-06-26,3MM HDHMR,3.0,A226,3,6.720000000000001,20.160000000000004,543.12,1629
2023-06-27,5.50MM DWR,5.5,A237,20,12.32,246.4,772.22,15444
2023-06-27,7.50MM DWR,7.5,A237,20,16.8,336.0,975.69,19514
2023-06-27,11MM DWR,11.0,A237,5,24.64,123.2,1449.91,7250
2023-06-27,3.30MM DWR,3.3,A237,50,7.392,369.6,479.03,23952
2023-06-27,5.50MM DWR,5.5,A238,20,12.32,246.4,756.84,15137
2023-06-27,17MM DWR,17.0,A242,3,38.080000000000005,114.24000000000001,2091.33,6274
2023-06-27,3.30MM DIR,3.3,A242,3,7.392,22.176000000000002,361.12,1083
2023-06-27,3.30MM DWR,3.3,A242,20,7.392,147.84,469.42,9388
2023-06-27,3.30MM DWR,3.3,A244,10,7.392,73.92,479.03,4790
2023-06-27,3.30MM DWR,3.3,A245,5,7.392,36.96,512.0,2560
2023-06-27,7.50MM DWR,7.5,A247,3,16.8,50.400000000000006,975.69,2927
2023-06-27,17MM DWR,17.0,A247,5,38.080000000000005,190.40000000000003,2134.02,10670
2023-06-27,18MM HDHMR,18.0,A236,3,40.32000000000001,120.96000000000002,2944.69,8834
2023-06-27,12MM HDHMR,12.0,A236,7,26.880000000000003,188.16000000000003,1977.01,13839
2023-06-27,3MM HDHMR,3.0,A237,15,6.720000000000001,100.80000000000001,543.12,8147
2023-06-27,5.50MM HDHMR,5.5,A237,10,12.32,123.2,964.47,9645
2023-06-27,12MM HDHMR,12.0,A237,3,26.880000000000003,80.64000000000001,1977.01,5931
2023-06-27,18MM HDHMR,18.0,A237,2,40.32000000000001,80.64000000000001,2944.69,5889
2023-06-28,3.30MM DIR,3.3,A254,2,7.392,14.784,368.49,737
2023-06-28,17MM DWR,17.0,A255,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-06-28,5.50MM DWR,5.5,A255,8,12.32,98.56,772.22,6178
2023-06-28,7.50MM DWR,7.5,A258,7,16.8,117.60000000000001,1024.0,7168
2023-06-29,3.30MM DWR,3.3,A264,10,7.392,73.92,479.03,4790
2023-06-30,3.30MM DWR,3.3,A267,3,7.392,22.176000000000002,479.03,1437
2023-06-30,3.30MM DWR,3.3,A268,1,7.392,7.392,479.03,479
2023-06-30,17MM DWR,17.0,A270,4,38.080000000000005,152.32000000000002,2134.02,8536
2023-06-30,3MM HDHMR,3.0,A270,5,6.720000000000001,33.6,543.12,2716
2023-07-01,17MM DWR,17.0,A277,4,38.080000000000005,152.32000000000002,2134.02,8536
2023-07-01,3.30MM DWR,3.3,A278,2,7.392,14.784,479.03,958
2023-07-01,11MM DWR,11.0,A279,5,24.64,123.2,1421.07,7105
2023-07-01,17MM DWR,17.0,A279,5,38.080000000000005,190.40000000000003,2091.4,10457
2023-07-01,5.50MM DWR,5.5,A284,4,12.32,49.28,785.04,3140
2023-07-01,3MM HDHMR,3.0,A281,4,6.720000000000001,26.880000000000003,543.12,2172
2023-07-02,18MM HDHMR,18.0,A287,5,40.32000000000001,201.60000000000002,2944.69,14723
2023-07-02,8MM HDHMR,8.0,A287,10,17.92,179.20000000000002,1299.31,12993
2023-07-02,12MM HDHMR,12.0,A287,10,26.880000000000003,268.8,1977.01,19770
2023-07-03,5.50MM DWR,5.5,A290,5,12.32,61.6,772.22,3861
2023-07-03,3.30MM DIR,3.3,A292,5,7.392,36.96,368.4,1842
2023-07-03,3.30MM DIR,3.3,A292,2,7.392,14.784,368.5,737
2023-07-03,7.50MM DWR,7.5,A295,1,16.8,16.8,975.69,976
2023-07-03,3.30MM DWR,3.3,A297,5,7.392,36.96,479.0,2395
2023-07-03,5.50MM DWR,5.5,A297,1,12.32,12.32,772.0,772
2023-07-03,7.50MM DWR,7.5,A297,1,16.8,16.8,976.0,976
2023-07-03,3.30MM DWR,3.3,A300,1,7.392,7.392,512.68,513
2023-07-03,3.30MM DIR,3.3,A301,2,7.392,14.784,368.0,736
2023-07-04,3.30MM DWR,3.3,A302,5,7.392,36.96,512.0,2560
2023-07-04,3.30MM DWR,3.3,A303,5,7.392,36.96,479.03,2395
2023-07-04,7.50MM DWR,7.5,A305,1,16.8,16.8,975.69,976
2023-07-05,3.30MM DWR,3.3,A311,60,7.392,443.52000000000004,479.03,28742
2023-07-05,17MM DWR,17.0,A311,8,38.080000000000005,304.64000000000004,2134.02,17072
2023-07-05,11MM DWR,11.0,A311,10,24.64,246.4,1449.91,14499
2023-07-05,5.50MM DWR,5.5,A311,20,12.32,246.4,772.22,15444
2023-07-05,3.30MM DWR,3.3,A314,7,7.392,51.744,512.0,3584
2023-07-05,3.30MM DWR,3.3,A317,10,7.392,73.92,512.68,5127
2023-07-06,3.30MM DWR,3.3,A321,4,7.392,29.568,469.42,1878
2023-07-06,3.30MM DWR,3.3,A322,1,7.392,7.392,368.49,368
2023-07-06,17MM DWR,17.0,A329,2,38.080000000000005,76.16000000000001,2134.0,4268
2023-07-06,5.50MM DWR,5.5,A329,10,12.32,123.2,772.2,7722
2023-07-06,18MM HDHMR,18.0,A320,2,40.32000000000001,80.64000000000001,2976.0,5952
2023-07-07,3.30MM DWR,3.3,A335,16,7.392,118.272,434.49,6952
2023-07-07,3MM HDHMR,3.0,A336,3,6.720000000000001,20.160000000000004,543.12,1629
2023-07-08,11MM DWR,11.0,A341,8,24.64,197.12,1449.91,11599
2023-07-08,3.30MM DWR,3.3,A341,5,7.392,36.96,479.03,2395
2023-07-08,5.50MM DWR,5.5,A342,2,12.32,24.64,772.22,1544
2023-07-08,5.50MM DIR,5.5,A344,60,12.32,739.2,467.5,28050
2023-07-08,11MM DWR,11.0,A346,2,24.64,49.28,1449.91,2900
2023-07-08,3.30MM DWR,3.3,A347,5,7.392,36.96,464.61,2323
2023-07-08,11MM DWR,11.0,A350,3,24.64,73.92,1449.91,4350
2023-07-08,3.30MM DWR,3.3,A354,20,7.392,147.84,479.03,9581
2023-07-08,12MM HDHMR,12.0,A355,10,26.880000000000003,268.8,1977.01,19770
2023-07-08,8MM HDHMR,8.0,A355,15,17.92,268.8,1299.31,19490
2023-07-08,5.50MM HDHMR,5.5,A355,10,12.32,123.2,964.47,9645
2023-07-10,11MM DWR,11.0,A357,4,24.64,98.56,1449.91,5800
2023-07-10,3.30MM DWR,3.3,A360,1,7.392,7.392,479.03,479
2023-07-10,17MM DWR,17.0,A362,2,38.080000000000005,76.16000000000001,2176.0,4352
2023-07-10,11MM DWR,11.0,A363,4,24.64,98.56,1421.07,5684
2023-07-10,3.30MM DWR,3.3,A364,20,7.392,147.84,479.03,9581
2023-07-10,7.50MM DWR,7.5,A364,5,16.8,84.0,975.69,4878
2023-07-10,11MM DWR,11.0,A364,3,24.64,73.92,1449.91,4350
2023-07-10,17MM DWR,17.0,A364,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-07-10,3MM HDHMR,3.0,A361,3,6.720000000000001,20.160000000000004,543.12,1629
2023-07-11,11MM DWR,11.0,A366,4,24.64,98.56,1449.91,5800
2023-07-12,25MM DWR,25.0,A373,1,56.00000000000001,56.00000000000001,3473.38,3473
2023-07-12,3.30MM DWR,3.3,A376,5,7.392,36.96,512.0,2560
2023-07-12,17MM DWR,17.0,A377,2,38.080000000000005,76.16000000000001,2091.4,4183
2023-07-12,3.30MM DWR,3.3,A378,2,7.392,14.784,512.0,1024
2023-07-12,17MM DWR,17.0,A378,2,38.080000000000005,76.16000000000001,2144.0,4288
2023-07-12,11MM DWR,11.0,A378,1,24.64,24.64,1472.0,1472
2023-07-13,3.30MM DWR,3.3,A383,3,7.392,22.176000000000002,479.0,1437
2023-07-13,5.50MM DWR,5.5,A384,2,12.32,24.64,772.22,1544
2023-07-13,3.30MM DIR,3.3,A385,4,7.392,29.568,368.49,1474
2023-07-13,7.50MM DWR,7.5,A388,6,16.8,100.80000000000001,975.69,5854
2023-07-13,5.50MM DWR,5.5,A388,5,12.32,61.6,772.22,3861
2023-07-13,11MM DWR,11.0,A388,10,24.64,246.4,1449.91,14499
2023-07-13,3.30MM DWR,3.3,A390,5,7.392,36.96,479.03,2395
2023-07-13,7.50MM DWR,7.5,A390,10,16.8,168.0,975.69,9757
2023-07-13,11MM DWR,11.0,A390,30,24.64,739.2,1449.91,43497
2023-07-13,17MM DWR,17.0,A390,5,38.080000000000005,190.40000000000003,2134.02,10670
2023-07-13,3MM HDHMR,3.0,A386,4,6.720000000000001,26.880000000000003,543.12,2172
2023-07-14,5.50MM DWR,5.5,A394,10,12.32,123.2,772.22,7722
2023-07-14,3.30MM DWR,3.3,A396,5,7.392,36.96,479.03,2395
2023-07-14,5.50MM DWR,5.5,A396,10,12.32,123.2,772.22,7722
2023-07-14,17MM DWR,17.0,A397,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-07-14,3.30MM DWR,3.3,A398,10,7.392,73.92,512.7,5127
2023-07-14,25MM DWR,25.0,A398,5,56.00000000000001,280.00000000000006,3524.6,17623
2023-07-14,11MM DWR,11.0,A399,1,24.64,24.64,1449.91,1450
2023-07-15,3.30MM DIR,3.3,A402,3,7.392,22.176000000000002,368.49,1105
2023-07-15,3.30MM DIR,3.3,A402,2,7.392,14.784,368.49,737
2023-07-15,5.50MM DWR,5.5,A403,5,12.32,61.6,772.22,3861
2023-07-15,17MM DWR,17.0,A403,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-07-15,11MM DWR,11.0,A403,4,24.64,98.56,1449.91,5800
2023-07-15,5.50MM DWR,5.5,A404,2,12.32,24.64,772.22,1544
2023-07-15,3.30MM DWR,3.3,A405,10,7.392,73.92,479.03,4790
2023-07-15,17MM DWR,17.0,A406,3,38.080000000000005,114.24000000000001,2176.0,6528
2023-07-17,3.30MM DWR,3.3,A411,20,7.392,147.84,469.42,9388
2023-07-17,11MM DWR,11.0,A412,1,24.64,24.64,1449.91,1450
2023-07-17,3.30MM DWR,3.3,A415,5,7.392,36.96,479.03,2395
2023-07-17,5.50MM DWR,5.5,A415,5,12.32,61.6,772.22,3861
2023-07-17,12MM HDHMR,12.0,A412,1,26.880000000000003,26.880000000000003,1977.01,1977
2023-07-18,3.30MM DWR,3.3,A426,2,7.392,14.784,496.66,993
2023-07-18,3MM HDHMR,3.0,A427,9,6.720000000000001,60.480000000000004,576.76,5191
2023-07-20,18MM HDHMR,18.0,A436,4,40.32000000000001,161.28000000000003,2881.92,11528
2023-07-21,5.50MM DIR,5.5,A443,5,12.32,61.6,576.44,2882
2023-07-21,11MM DIR,11.0,A443,1,24.64,24.64,1081.75,1082
2023-07-22,17MM DWR,17.0,A451,5,38.080000000000005,190.40000000000003,2134.02,10670
2023-07-22,11MM DWR,11.0,A451,2,24.64,49.28,1449.91,2900
2023-07-22,3.30MM DWR,3.3,A454,2,7.392,14.784,478.4,957
2023-07-22,18MM HDHMR,18.0,A453,15,40.32000000000001,604.8000000000001,2944.69,44170
2023-07-22,3MM HDHMR,3.0,A455,3,6.720000000000001,20.160000000000004,576.0,1728
2023-07-25,3.30MM DWR,3.3,A464,10,7.392,73.92,512.0,5120
2023-07-25,3.30MM DWR,3.3,A466,5,7.392,36.96,479.0,2395
2023-07-25,17MM DWR,17.0,A469,3,38.080000000000005,114.24000000000001,2134.02,6402
2023-07-25,3.30MM DWR,3.3,A469,10,7.392,73.92,479.03,4790
2023-07-25,17MM DWR,17.0,A470,1,38.080000000000005,38.080000000000005,2179.0,2179
2023-07-25,5.50MM DWR,5.5,A473,75,12.32,924.0,582.53,43690
2023-07-25,5.50MM DIR,5.5,A473,200,12.32,2464.0,425.52,85104
2023-07-25,3.30MM DIR,3.3,A473,50,7.392,369.6,263.39,13170
2023-07-25,7.50MM DWR,7.5,A473,30,16.8,504.0,735.69,22071
2023-07-25,11MM DWR,11.0,A473,50,24.64,1232.0,1093.92,54696
2023-07-25,25MM DWR,25.0,A473,20,56.00000000000001,1120.0000000000002,2620.42,52408
2023-07-25,17MM DWR,17.0,A473,20,38.080000000000005,761.6000000000001,1609.8,32196
2023-07-25,11MM DWR,11.0,A474,10,24.64,246.4,1449.91,14499
2023-07-25,17MM DWR,17.0,A474,10,38.080000000000005,380.80000000000007,2134.02,21340
2023-07-25,5.50MM DWR,5.5,A475,20,12.32,246.4,772.22,15444
2023-07-25,17MM DWR,17.0,A476,3,38.080000000000005,114.24000000000001,2134.02,6402
2023-07-25,25MM HDHMR,25.0,A473,10,56.00000000000001,560.0000000000001,3314.13,33141
2023-07-25,3MM HDHMR,3.0,A473,400,6.720000000000001,2688.0000000000005,413.99,165596
2023-07-25,18MM HDHMR,18.0,A473,30,40.32000000000001,1209.6000000000001,2244.87,67346
2023-07-26,17MM DWR,17.0,A479,3,38.080000000000005,114.24000000000001,2134.02,6402
2023-07-26,17MM DWR,17.0,A480,1,38.080000000000005,38.080000000000005,2144.0,2144
2023-07-26,11MM DWR,11.0,A480,2,24.64,49.28,1472.0,2944
2023-07-26,5.50MM DWR,5.5,A482,10,12.32,123.2,756.8,7568
2023-07-26,3.30MM DWR,3.3,A484,4,7.392,29.568,479.03,1916
2023-07-27,5.50MM DWR,5.5,A487,1,12.32,12.32,772.22,772
2023-07-27,5.50MM DWR,5.5,A492,4,12.32,49.28,772.22,3089
2023-07-27,11MM DWR,11.0,B001,5,24.64,123.2,1116.67,5583
2023-07-27,18MM HDHMR,18.0,A498,2,40.32000000000001,80.64000000000001,2944.69,5889
2023-07-27,18MM HDHMR,18.0,B001,3,40.32000000000001,120.96000000000002,2268.27,6805
2023-07-28,5.50MM DWR,5.5,B009,2,12.32,24.64,756.84,1514
2023-07-28,3.30MM DWR,3.3,B010,4,7.392,29.568,464.61,1858
2023-07-28,17MM DWR,17.0,B010,3,38.080000000000005,114.24000000000001,2069.93,6210
2023-07-28,5.50MM DWR,5.5,B011,2,12.32,24.64,833.1,1666
2023-07-29,3.30MM DWR,3.3,B016,4,7.392,29.568,479.03,1916
2023-07-29,11MM DWR,11.0,B020,10,24.64,246.4,1449.91,14499
2023-07-29,7.50MM DWR,7.5,B021,20,16.8,336.0,975.69,19514
2023-07-29,8MM HDHMR,8.0,B020,2,17.92,35.84,1299.31,2599
2023-07-31,3.30MM DWR,3.3,B023,15,7.392,110.88000000000001,479.03,7185
2023-07-31,7.50MM DWR,7.5,B026,8,16.8,134.4,1024.0,8192
2023-07-31,17MM DWR,17.0,B026,5,38.080000000000005,190.40000000000003,2176.0,10880
2023-07-31,3.30MM DWR,3.3,B031,10,7.392,73.92,479.03,4790
2023-07-31,5.50MM DWR,5.5,B031,10,12.32,123.2,772.22,7722
2023-08-01,3.30MM DWR,3.3,B034,20,7.392,147.84,479.03,9581
2023-08-01,3.30MM DWR,3.3,B037,2,7.392,14.784,479.03,958
2023-08-01,3.30MM DWR,3.3,B038,1,7.392,7.392,479.03,479
2023-08-02,3.30MM DWR,3.3,B045,10,7.392,73.92,479.03,4790
2023-08-02,17MM DIR,17.0,B049,1,38.080000000000005,38.080000000000005,1642.17,1642
2023-08-02,3.30MM DWR,3.3,B051,4,7.392,29.568,512.0,2048
2023-08-02,5.50MM HDHMR,5.5,B047,10,12.32,123.2,887.57,8876
2023-08-03,5.50MM DWR,5.5,B052,15,12.32,184.8,772.22,11583
2023-08-03,7.50MM DIR,7.5,B053,10,16.8,168.0,749.79,7498
2023-08-03,5.50MM DWR,5.5,B053,2,12.32,24.64,772.22,1544
2023-08-03,3.30MM DWR,3.3,B053,5,7.392,36.96,479.03,2395
2023-08-03,17MM DWR,17.0,B054,2,38.080000000000005,76.16000000000001,2091.4,4183
2023-08-03,17MM DWR,17.0,B054,2,38.080000000000005,76.16000000000001,2091.4,4183
2023-08-03,3.30MM DWR,3.3,B054,20,7.392,147.84,469.42,9388
2023-08-03,3.30MM DWR,3.3,B055,8,7.392,59.136,479.03,3832
2023-08-03,3.30MM DWR,3.3,B055,3,7.392,22.176000000000002,479.03,1437
2023-08-03,3.30MM DWR,3.3,B057,2,7.392,14.784,479.03,958
2023-08-03,3.30MM DWR,3.3,B063,1,7.392,7.392,464.61,465
2023-08-04,3.30MM DWR,3.3,B074,20,7.392,147.84,469.42,9388
2023-08-04,5.50MM DWR,5.5,B074,20,12.32,246.4,756.84,15137
2023-08-04,3.30MM DWR,3.3,B075,15,7.392,110.88000000000001,479.03,7185
2023-08-04,17MM DWR,17.0,B077,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-08-04,5.50MM DWR,5.5,B077,5,12.32,61.6,772.22,3861
2023-08-04,3.30MM DWR,3.3,B080,1,7.392,7.392,464.61,465
2023-08-04,3.30MM DWR,3.3,B082,1,7.392,7.392,512.0,512
2023-08-04,3.30MM DIR,3.3,B083,2,7.392,14.784,368.49,737
2023-08-04,3.30MM DIR,3.3,B084,5,7.392,36.96,416.0,2080
2023-08-04,3.30MM DWR,3.3,B084,10,7.392,73.92,544.0,5440
2023-08-04,5.50MM DWR,5.5,B084,2,12.32,24.64,832.0,1664
2023-08-04,7.50MM DWR,7.5,B084,5,16.8,84.0,1024.0,5120
2023-08-04,11MM DWR,11.0,B084,2,24.64,49.28,1504.0,3008
2023-08-04,12MM HDHMR,12.0,B075,5,26.880000000000003,134.4,1977.01,9885
2023-08-04,18MM HDHMR,18.0,B075,5,40.32000000000001,201.60000000000002,2944.69,14723
2023-08-05,17MM DWR,17.0,B087,5,38.080000000000005,190.40000000000003,2069.93,10350
2023-08-05,11MM DWR,11.0,B087,5,24.64,123.2,1406.34,7032
2023-08-05,7.50MM DWR,7.5,B087,5,16.8,84.0,946.53,4733
2023-08-05,5.50MM DWR,5.5,B087,10,12.32,123.2,749.15,7492
2023-08-05,3.30MM DWR,3.3,B087,10,7.392,73.92,464.61,4646
2023-08-05,3.30MM DIR,3.3,B087,5,7.392,36.96,357.59,1788
2023-08-05,5.50MM DIR,5.5,B087,5,12.32,61.6,576.44,2882
2023-08-05,11MM DIR,11.0,B087,5,24.64,123.2,1081.75,5409
2023-08-05,7.50MM DIR,7.5,B087,5,16.8,84.0,727.36,3637
2023-08-05,17MM DIR,17.0,B087,5,38.080000000000005,190.40000000000003,1592.82,7964
2023-08-05,3.30MM DWR,3.3,B090,5,7.392,36.96,479.03,2395
2023-08-05,3.30MM DWR,3.3,B092,3,7.392,22.176000000000002,512.0,1536
2023-08-05,3.30MM DWR,3.3,B093,50,7.392,369.6,479.04,23952
2023-08-05,17MM DWR,17.0,B096,6,38.080000000000005,228.48000000000002,2134.02,12804
2023-08-05,11MM DWR,11.0,B096,18,24.64,443.52,1449.91,26098
2023-08-05,3.30MM DIR,3.3,B097,3,7.392,22.176000000000002,400.67,1202
2023-08-05,11MM DIR,11.0,B100,10,24.64,246.4,1115.07,11151
2023-08-05,18MM HDHMR,18.0,B097,1,40.32000000000001,40.32000000000001,3044.0,3044
2023-08-05,18MM HDHMR,18.0,B098,1,40.32000000000001,40.32000000000001,2944.69,2945
2023-08-05,3MM HDHMR,3.0,B100,1,6.720000000000001,6.720000000000001,543.12,543
2023-08-07,11MM DWR,11.0,B107,1,24.64,24.64,1449.91,1450
2023-08-07,3.30MM DWR,3.3,B107,3,7.392,22.176000000000002,479.03,1437
2023-08-07,12MM HDHMR,12.0,B110,6,26.880000000000003,161.28000000000003,1977.01,11862
2023-08-08,7.50MM DIR,7.5,B123,5,16.8,84.0,749.79,3749
2023-08-08,12MM HDHMR,12.0,B122,15,26.880000000000003,403.20000000000005,1878.32,28175
2023-08-08,18MM HDHMR,18.0,B122,19,40.32000000000001,766.0800000000002,2797.61,53155
2023-08-08,5.50MM HDHMR,5.5,B122,5,12.32,61.6,916.41,4582
2023-08-08,3MM HDHMR,3.0,B127,8,6.720000000000001,53.760000000000005,543.12,4345
2023-08-09,3.30MM DWR,3.3,B129,4,7.392,29.568,479.03,1916
2023-08-09,17MM DWR,17.0,B129,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-08-09,11MM DWR,11.0,B133,1,24.64,24.64,1536.0,1536
2023-08-09,3.30MM DWR,3.3,B135,20,7.392,147.84,512.0,10240
2023-08-09,3.30MM DWR,3.3,B137,4,7.392,29.568,425.5,1702
2023-08-10,3.30MM DIR,3.3,B140,10,7.392,73.92,361.12,3611
2023-08-10,5.50MM DWR,5.5,B140,4,12.32,49.28,756.84,3027
2023-08-10,3.30MM DWR,3.3,B141,1,7.392,7.392,479.03,479
2023-08-10,3.30MM DWR,3.3,B141,5,7.392,36.96,479.03,2395
2023-08-10,3.30MM DWR,3.3,B147,2,7.392,14.784,480.63,961
2023-08-10,11MM DWR,11.0,B147,4,24.64,98.56,1441.9,5768
2023-08-11,7.50MM DWR,7.5,B150,3,16.8,50.400000000000006,975.69,2927
2023-08-11,25MM DWR,25.0,B152,1,56.00000000000001,56.00000000000001,3552.0,3552
2023-08-11,8MM HDHMR,8.0,B150,1,17.92,17.92,1299.0,1299
2023-08-12,3.30MM DWR,3.3,B158,5,7.392,36.96,479.03,2395
2023-08-12,3.30MM DWR,3.3,B158,8,7.392,59.136,479.03,3832
2023-08-12,5.50MM DWR,5.5,B158,4,12.32,49.28,772.22,3089
2023-08-12,11MM DWR,11.0,B160,4,24.64,98.56,1449.91,5800
2023-08-12,3.30MM DWR,3.3,B161,20,7.392,147.84,464.61,9292
2023-08-12,3.30MM DIR,3.3,B164,6,7.392,44.352000000000004,368.49,2211
2023-08-14,17MM DWR,17.0,B174,1,38.080000000000005,38.080000000000005,2091.4,2091
2023-08-14,3.30MM DWR,3.3,B175,1,7.392,7.392,479.03,479
2023-08-14,3.30MM DWR,3.3,B183,4,7.392,29.568,479.03,1916
2023-08-14,17MM DWR,17.0,B184,2,38.080000000000005,76.16000000000001,2112.0,4224
2023-08-14,5.50MM HDHMR,5.5,B174,3,12.32,36.96,945.25,2836
2023-08-14,8MM HDHMR,8.0,B179,16,17.92,286.72,1234.27,19748
2023-08-15,11MM DWR,11.0,B192,8,24.64,197.12,1406.34,11251
2023-08-15,3.30MM DIR,3.3,B193,5,7.392,36.96,368.49,1842
2023-08-15,8MM HDHMR,8.0,B194,3,17.92,53.760000000000005,1299.31,3898
2023-08-17,5.50MM DWR,5.5,B204,5,12.32,61.6,772.22,3861
